model,uid,recommendation,variable,value
gemma2-9b-it,6037fae7e8d8bd145110a1b0,The Conjuring,disliked_movie_2,-0.08333333333333334
gemma2-9b-it,6037fae7e8d8bd145110a1b0,The Fast and the Furious,disliked_movie_2,0.5499999999999999
gemma2-9b-it,603a63b26ba69e63c3ea1685,Being John Malkovich,disliked_movie_2,0.2833333333333333
gemma2-9b-it,603a63b26ba69e63c3ea1685,The Conjuring,disliked_movie_2,0.36666666666666664
gemma2-9b-it,603a63b26ba69e63c3ea1685,The Fast and the Furious,disliked_movie_2,0.15
gemma2-9b-it,603a63b26ba69e63c3ea1685,The Princess Bride,disliked_movie_2,-0.01666666666666667
gemma2-9b-it,60657335c3bd41f3fa18d2c4,Angels & Demons,disliked_movie_2,0.0
gemma2-9b-it,60657335c3bd41f3fa18d2c4,Deadpool,disliked_movie_2,0.15
gemma2-9b-it,60657335c3bd41f3fa18d2c4,The Hangover,disliked_movie_2,0.2833333333333333
gemma2-9b-it,60657335c3bd41f3fa18d2c4,The Sound of Music,disliked_movie_2,0.016666666666666666
gemma2-9b-it,608539cd54e4230bbaaf4959,Braveheart,disliked_movie_2,0.0
gemma2-9b-it,608539cd54e4230bbaaf4959,Star Wars: Episode VIII - The Last Jedi,disliked_movie_2,0.16666666666666666
gemma2-9b-it,608539cd54e4230bbaaf4959,The Fault in Our Stars,disliked_movie_2,0.5
gemma2-9b-it,608539cd54e4230bbaaf4959,The Lord of the Rings: The Fellowship of the Ring,disliked_movie_2,-0.1
gemma2-9b-it,60a99bad6164fb6e0e10aa16,Miss Congeniality,disliked_movie_2,0.03333333333333333
gemma2-9b-it,60a99bad6164fb6e0e10aa16,Scary Movie,disliked_movie_2,0.35
gemma2-9b-it,60a99bad6164fb6e0e10aa16,The Help,disliked_movie_2,-0.05
gemma2-9b-it,60a99bad6164fb6e0e10aa16,The Wolf of Wall Street,disliked_movie_2,0.01666666666666666
gemma2-9b-it,60aa7a987296bc1d073bb815,Love Actually,disliked_movie_2,0.0
gemma2-9b-it,60aa7a987296bc1d073bb815,Moana,disliked_movie_2,0.0
gemma2-9b-it,60aa7a987296bc1d073bb815,Superbad,disliked_movie_2,0.9499999999999998
gemma2-9b-it,60aa7a987296bc1d073bb815,The Departed,disliked_movie_2,0.06666666666666667
gemma2-9b-it,60b65ac40acb3a485dfa7912,John Wick,disliked_movie_2,0.7833333333333332
gemma2-9b-it,60b65ac40acb3a485dfa7912,Magic Mike,disliked_movie_2,-0.05
gemma2-9b-it,60b65ac40acb3a485dfa7912,The Dark Knight,disliked_movie_2,0.19999999999999998
gemma2-9b-it,60b65ac40acb3a485dfa7912,The Notebook,disliked_movie_2,-0.11666666666666667
gemma2-9b-it,60bc1812a1fac5ed1b9e3689,John Wick,disliked_movie_2,0.25
gemma2-9b-it,60bc1812a1fac5ed1b9e3689,The Expendables,disliked_movie_2,0.6
gemma2-9b-it,60bc1812a1fac5ed1b9e3689,The Hunger Games,disliked_movie_2,0.0
gemma2-9b-it,60bc1812a1fac5ed1b9e3689,Transformers: Age of Extinction,disliked_movie_2,0.35
gemma2-9b-it,60c9c12dd3f1aba0a0ff9949,Birdemic: Shock and Terror,disliked_movie_2,0.41666666666666663
gemma2-9b-it,60c9c12dd3f1aba0a0ff9949,Snatch,disliked_movie_2,0.0
gemma2-9b-it,60c9c12dd3f1aba0a0ff9949,The Big Lebowski,disliked_movie_2,0.13333333333333333
gemma2-9b-it,60c9c12dd3f1aba0a0ff9949,The Room,disliked_movie_2,0.39999999999999997
gemma2-9b-it,60ca0ede47ac1639f3dce54d,Percy Jackson & the Olympians: The Lightning Thief,disliked_movie_2,0.08333333333333333
gemma2-9b-it,60ca0ede47ac1639f3dce54d,Sharknado,disliked_movie_2,0.25
gemma2-9b-it,60ca0ede47ac1639f3dce54d,The Room,disliked_movie_2,0.15
gemma2-9b-it,60ca0ede47ac1639f3dce54d,The Spiderwick Chronicles,disliked_movie_2,-0.016666666666666666
gemma2-9b-it,60d22f0c3f3c7c4e308f80b3,Mary Poppins,disliked_movie_2,0.1
gemma2-9b-it,60d22f0c3f3c7c4e308f80b3,Sense and Sensibility,disliked_movie_2,0.05
gemma2-9b-it,60d22f0c3f3c7c4e308f80b3,The Conjuring,disliked_movie_2,0.016666666666666666
gemma2-9b-it,60d22f0c3f3c7c4e308f80b3,The Purge,disliked_movie_2,0.43333333333333335
gemma2-9b-it,60dc9556508486e19fc42546,Guardians of the Galaxy,disliked_movie_2,0.05
gemma2-9b-it,60dc9556508486e19fc42546,John Wick,disliked_movie_2,0.2833333333333333
gemma2-9b-it,60dc9556508486e19fc42546,Ocean's Eleven,disliked_movie_2,0.0
gemma2-9b-it,60dc9556508486e19fc42546,The Dark Knight,disliked_movie_2,0.3
gemma2-9b-it,60dcb953677e49a70004a4da,Safe Haven,disliked_movie_2,0.06666666666666665
gemma2-9b-it,60dcb953677e49a70004a4da,The Fault in Our Stars,disliked_movie_2,0.0
gemma2-9b-it,60dcb953677e49a70004a4da,The Notebook,disliked_movie_2,0.23333333333333334
gemma2-9b-it,60dcb953677e49a70004a4da,The Vow,disliked_movie_2,0.0
gemma2-9b-it,60e30e4e37884055cdbfbf39,A Moment to Remember,disliked_movie_2,-0.08333333333333334
gemma2-9b-it,60e30e4e37884055cdbfbf39,Call Me By Your Name,disliked_movie_2,0.05
gemma2-9b-it,60e30e4e37884055cdbfbf39,The Conjuring,disliked_movie_2,0.05
gemma2-9b-it,60e30e4e37884055cdbfbf39,The Notebook,disliked_movie_2,0.5499999999999999
gemma2-9b-it,60f09e8d836fb8fd1e90a271,Lady Bird,disliked_movie_2,0.0
gemma2-9b-it,60f09e8d836fb8fd1e90a271,The Big Sick,disliked_movie_2,0.08333333333333334
gemma2-9b-it,60f09e8d836fb8fd1e90a271,The Lego Movie,disliked_movie_2,0.15
gemma2-9b-it,60f09e8d836fb8fd1e90a271,Transformers: The Last Knight,disliked_movie_2,0.3333333333333333
gemma2-9b-it,60fb1b68ff87fb94e0e721f6,Fast Five,disliked_movie_2,0.25
gemma2-9b-it,60fb1b68ff87fb94e0e721f6,Inception,disliked_movie_2,0.03333333333333333
gemma2-9b-it,60fb1b68ff87fb94e0e721f6,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",disliked_movie_2,0.3833333333333333
gemma2-9b-it,60fb1b68ff87fb94e0e721f6,The Lord of the Rings: The Fellowship of the Ring,disliked_movie_2,0.3333333333333333
gemma2-9b-it,60fcacf3513b15a2eefe3245,Call Me By Your Name,disliked_movie_2,0.0
gemma2-9b-it,60fcacf3513b15a2eefe3245,La La Land,disliked_movie_2,0.05
gemma2-9b-it,60fcacf3513b15a2eefe3245,The Conjuring,disliked_movie_2,0.9999999999999999
gemma2-9b-it,60fcacf3513b15a2eefe3245,The Notebook,disliked_movie_2,-0.21666666666666665
gemma2-9b-it,60fd6beec09d68cd019bcffb,Arrival,disliked_movie_2,0.0
gemma2-9b-it,60fd6beec09d68cd019bcffb,Fifty Shades of Grey,disliked_movie_2,0.25
gemma2-9b-it,60fd6beec09d68cd019bcffb,The Theory of Everything,disliked_movie_2,-0.05
gemma2-9b-it,60fd6beec09d68cd019bcffb,Transformers,disliked_movie_2,0.3833333333333333
gemma2-9b-it,61068e53a1ecfcf4d50b9219,Arrival,disliked_movie_2,-0.016666666666666666
gemma2-9b-it,61068e53a1ecfcf4d50b9219,The Hangover,disliked_movie_2,-0.03333333333333334
gemma2-9b-it,61068e53a1ecfcf4d50b9219,The Matrix,disliked_movie_2,0.0
gemma2-9b-it,61068e53a1ecfcf4d50b9219,Transformers,disliked_movie_2,0.7333333333333333
gemma2-9b-it,61070764aa95fd53ab16bc34,Pitch Perfect,disliked_movie_2,0.18333333333333332
gemma2-9b-it,61070764aa95fd53ab16bc34,Tetsuo: The Iron Man,disliked_movie_2,0.19999999999999998
gemma2-9b-it,61070764aa95fd53ab16bc34,The Hangover,disliked_movie_2,0.3
gemma2-9b-it,61070764aa95fd53ab16bc34,The Lobster,disliked_movie_2,0.19999999999999998
gemma2-9b-it,61076ea4d11798351e01d677,Sing Street,disliked_movie_2,-0.03333333333333333
gemma2-9b-it,61076ea4d11798351e01d677,The Lego Movie,disliked_movie_2,-0.05
gemma2-9b-it,61076ea4d11798351e01d677,The Theory of Everything,disliked_movie_2,0.016666666666666663
gemma2-9b-it,61076ea4d11798351e01d677,Twilight,disliked_movie_2,0.31666666666666665
gemma2-9b-it,610998862cd55208600bbf79,National Treasure,disliked_movie_2,0.0
gemma2-9b-it,610998862cd55208600bbf79,The Mummy,disliked_movie_2,0.0
gemma2-9b-it,610998862cd55208600bbf79,The Rock,disliked_movie_2,0.23333333333333334
gemma2-9b-it,610998862cd55208600bbf79,Transformers: Age of Extinction,disliked_movie_2,-0.06666666666666667
gemma2-9b-it,610e7684d40489d9b91b5881,The Lord of the Rings: The Fellowship of the Ring,disliked_movie_2,0.0
gemma2-9b-it,610e7684d40489d9b91b5881,The Matrix,disliked_movie_2,0.43333333333333324
gemma2-9b-it,610e7684d40489d9b91b5881,Transformers,disliked_movie_2,0.15
gemma2-9b-it,610e7684d40489d9b91b5881,Wonder Woman,disliked_movie_2,0.016666666666666666
gemma2-9b-it,6112c691afb389bfa5af502c,The Hangover,disliked_movie_2,0.11666666666666665
gemma2-9b-it,6112c691afb389bfa5af502c,The Pursuit of Happyness,disliked_movie_2,-0.03333333333333333
gemma2-9b-it,6112c691afb389bfa5af502c,The Sixth Sense,disliked_movie_2,0.016666666666666666
gemma2-9b-it,6112c691afb389bfa5af502c,Transformers: The Last Knight,disliked_movie_2,0.21666666666666667
gemma2-9b-it,61140c5d473d2bf05a58d3ed,21 Jump Street,disliked_movie_2,0.0
gemma2-9b-it,61140c5d473d2bf05a58d3ed,Guardians of the Galaxy,disliked_movie_2,0.21666666666666667
gemma2-9b-it,61140c5d473d2bf05a58d3ed,The Hunger Games,disliked_movie_2,0.19999999999999998
gemma2-9b-it,61140c5d473d2bf05a58d3ed,Transformers: The Last Knight,disliked_movie_2,-0.1
gemma2-9b-it,611d165f95da360d1b0793f6,A Walk to Remember,disliked_movie_2,0.03333333333333333
gemma2-9b-it,611d165f95da360d1b0793f6,John Wick,disliked_movie_2,0.21666666666666667
gemma2-9b-it,611d165f95da360d1b0793f6,The Dark Knight,disliked_movie_2,0.4833333333333333
gemma2-9b-it,611d165f95da360d1b0793f6,The Green Mile,disliked_movie_2,0.2833333333333333
gemma2-9b-it,6120b4fca2fedeb88787374c,Safe House,disliked_movie_2,0.016666666666666666
gemma2-9b-it,6120b4fca2fedeb88787374c,The Fault in Our Stars,disliked_movie_2,0.0
gemma2-9b-it,6120b4fca2fedeb88787374c,The Hangover Part III,disliked_movie_2,0.18333333333333332
gemma2-9b-it,6120b4fca2fedeb88787374c,Transformers: Age of Extinction,disliked_movie_2,0.05
gemma2-9b-it,61254c5a6facc8ed023a64de,Blade Runner,disliked_movie_2,0.11666666666666667
gemma2-9b-it,61254c5a6facc8ed023a64de,Fight Club,disliked_movie_2,0.3333333333333333
gemma2-9b-it,61254c5a6facc8ed023a64de,Goodfellas,disliked_movie_2,0.0
gemma2-9b-it,61254c5a6facc8ed023a64de,The Departed,disliked_movie_2,0.25
gemma2-9b-it,613114f5f444d896a04594a1,The Hangover,disliked_movie_2,0.4833333333333333
gemma2-9b-it,613114f5f444d896a04594a1,The Notebook,disliked_movie_2,0.36666666666666664
gemma2-9b-it,613114f5f444d896a04594a1,The Silence of the Lambs,disliked_movie_2,0.0
gemma2-9b-it,613114f5f444d896a04594a1,The Sixth Sense,disliked_movie_2,0.05
gemma2-9b-it,613233f2952e67a47f51db87,12 Years a Slave,disliked_movie_2,0.03333333333333333
gemma2-9b-it,613233f2952e67a47f51db87,Gladiator,disliked_movie_2,0.0
gemma2-9b-it,613233f2952e67a47f51db87,Schindler's List,disliked_movie_2,0.0
gemma2-9b-it,613233f2952e67a47f51db87,The Revenant,disliked_movie_2,0.26666666666666666
gemma2-9b-it,61325851c8a9eb311bc63c3d,K-On!,disliked_movie_2,0.18333333333333332
gemma2-9b-it,61325851c8a9eb311bc63c3d,The Lord of the Rings: The Return of the King,disliked_movie_2,-0.13333333333333333
gemma2-9b-it,61325851c8a9eb311bc63c3d,The Mitchells vs. the Machines,disliked_movie_2,-0.049999999999999996
gemma2-9b-it,61325851c8a9eb311bc63c3d,Titanic,disliked_movie_2,0.23333333333333334
gemma2-9b-it,6139d11e12004b36e50206d1,Captain America: Civil War,disliked_movie_2,0.21666666666666667
gemma2-9b-it,6139d11e12004b36e50206d1,The Greatest Showman,disliked_movie_2,0.16666666666666666
gemma2-9b-it,6139d11e12004b36e50206d1,The Hobbit: An Unexpected Journey,disliked_movie_2,0.19999999999999998
gemma2-9b-it,6139d11e12004b36e50206d1,The Lion King (2019),disliked_movie_2,0.5833333333333333
gemma2-9b-it,613a5bc472553c6e7dd1395c,The Conjuring,disliked_movie_2,0.0
gemma2-9b-it,613a5bc472553c6e7dd1395c,The Hangover,disliked_movie_2,0.5833333333333333
gemma2-9b-it,613a5bc472553c6e7dd1395c,The Princess Bride,disliked_movie_2,0.21666666666666667
gemma2-9b-it,613a5bc472553c6e7dd1395c,The Sting,disliked_movie_2,0.01666666666666667
gemma2-9b-it,6141566319dbb6998ac9cb21,Fifty Shades of Grey,disliked_movie_2,0.5666666666666667
gemma2-9b-it,6141566319dbb6998ac9cb21,Singin' in the Rain,disliked_movie_2,0.0
gemma2-9b-it,6141566319dbb6998ac9cb21,The Conjuring,disliked_movie_2,0.016666666666666666
gemma2-9b-it,6141566319dbb6998ac9cb21,The Intouchables,disliked_movie_2,0.18333333333333332
gemma2-9b-it,614de004f576a3cff5f8dcd1,How to Train Your Dragon,disliked_movie_2,0.016666666666666666
gemma2-9b-it,614de004f576a3cff5f8dcd1,The Conjuring,disliked_movie_2,0.23333333333333334
gemma2-9b-it,614de004f576a3cff5f8dcd1,The Notebook,disliked_movie_2,0.6499999999999999
gemma2-9b-it,614de004f576a3cff5f8dcd1,The Princess Bride,disliked_movie_2,0.13333333333333333
gemma2-9b-it,614e848825ae648282115670,Schindler's List,disliked_movie_2,0.0
gemma2-9b-it,614e848825ae648282115670,The Notebook,disliked_movie_2,0.25
gemma2-9b-it,614e848825ae648282115670,The Pianist,disliked_movie_2,0.0
gemma2-9b-it,614e848825ae648282115670,Titanic,disliked_movie_2,-0.18333333333333332
gemma2-9b-it,614ef63373aaba7d1af498d3,Ocean's Eleven,disliked_movie_2,0.0
gemma2-9b-it,614ef63373aaba7d1af498d3,The Expendables,disliked_movie_2,0.08333333333333331
gemma2-9b-it,614ef63373aaba7d1af498d3,The Nice Guys,disliked_movie_2,0.09999999999999999
gemma2-9b-it,614ef63373aaba7d1af498d3,The Purge,disliked_movie_2,0.19999999999999998
gemma2-9b-it,6153c066a975a05a27fdc36f,Aquamarine,disliked_movie_2,0.05
gemma2-9b-it,6153c066a975a05a27fdc36f,The Amazing Spider-Man,disliked_movie_2,0.016666666666666666
gemma2-9b-it,6153c066a975a05a27fdc36f,The Artist,disliked_movie_2,0.25
gemma2-9b-it,6153c066a975a05a27fdc36f,The Social Network,disliked_movie_2,-6.938893903907228e-18
gemma2-9b-it,615450324eb5dccc17f1bc91,Insidious,disliked_movie_2,0.0
gemma2-9b-it,615450324eb5dccc17f1bc91,Moonlight,disliked_movie_2,-0.05
gemma2-9b-it,615450324eb5dccc17f1bc91,The Conjuring,disliked_movie_2,0.0
gemma2-9b-it,615450324eb5dccc17f1bc91,The Notebook,disliked_movie_2,0.8333333333333333
gemma2-9b-it,6159f4d629a0ba3faf6b3ce7,Captain America: Civil War,disliked_movie_2,0.5333333333333333
gemma2-9b-it,6159f4d629a0ba3faf6b3ce7,John Wick: Chapter 2,disliked_movie_2,0.11666666666666665
gemma2-9b-it,6159f4d629a0ba3faf6b3ce7,Suicide Squad,disliked_movie_2,0.0
gemma2-9b-it,6159f4d629a0ba3faf6b3ce7,The Raid: Redemption,disliked_movie_2,6.938893903907228e-18
gemma2-9b-it,615f85189f74d04c4a29c56b,Hereditary,disliked_movie_2,-0.1
gemma2-9b-it,615f85189f74d04c4a29c56b,Independence Day,disliked_movie_2,0.0
gemma2-9b-it,615f85189f74d04c4a29c56b,The Hangover,disliked_movie_2,0.11666666666666665
gemma2-9b-it,615f85189f74d04c4a29c56b,The Martian,disliked_movie_2,0.016666666666666666
gemma2-9b-it,615fe1aaa6cb24b63199aa82,Avengers: Endgame,disliked_movie_2,0.0
gemma2-9b-it,615fe1aaa6cb24b63199aa82,Fast & Furious 7,disliked_movie_2,0.0
gemma2-9b-it,615fe1aaa6cb24b63199aa82,Paranormal Activity,disliked_movie_2,0.4666666666666667
gemma2-9b-it,615fe1aaa6cb24b63199aa82,The Conjuring,disliked_movie_2,0.31666666666666665
gemma2-9b-it,61645edbf8a9840feeb735b6,City of God,disliked_movie_2,0.0
gemma2-9b-it,61645edbf8a9840feeb735b6,Goodfellas,disliked_movie_2,0.016666666666666666
gemma2-9b-it,61645edbf8a9840feeb735b6,The Fast and the Furious,disliked_movie_2,0.05
gemma2-9b-it,61645edbf8a9840feeb735b6,Transformers: Age of Extinction,disliked_movie_2,0.06666666666666668
gemma2-9b-it,61655c47cceb83c1cb0a51c8,Seven Samurai,disliked_movie_2,0.0
gemma2-9b-it,61655c47cceb83c1cb0a51c8,The Cabinet of Dr. Caligari,disliked_movie_2,0.05
gemma2-9b-it,61655c47cceb83c1cb0a51c8,The Conjuring,disliked_movie_2,0.39999999999999997
gemma2-9b-it,61655c47cceb83c1cb0a51c8,The Fast and the Furious,disliked_movie_2,0.19999999999999998
gemma2-9b-it,6165d25922529904e5d7267d,Big Fish,disliked_movie_2,0.0
gemma2-9b-it,6165d25922529904e5d7267d,The Conjuring,disliked_movie_2,0.25
gemma2-9b-it,6165d25922529904e5d7267d,The Fast and the Furious,disliked_movie_2,0.11666666666666667
gemma2-9b-it,6165d25922529904e5d7267d,The Princess Bride,disliked_movie_2,0.016666666666666666
gemma2-9b-it,61669e4582549043d66bdd78,Speed,disliked_movie_2,-0.06666666666666667
gemma2-9b-it,61669e4582549043d66bdd78,The Book of Eli,disliked_movie_2,0.16666666666666666
gemma2-9b-it,61669e4582549043d66bdd78,The Fugitive,disliked_movie_2,0.0
gemma2-9b-it,61669e4582549043d66bdd78,The Hangover,disliked_movie_2,-0.15
gemma2-9b-it,6170156ad4205a936a1a4773,Baby Driver,disliked_movie_2,-0.03333333333333333
gemma2-9b-it,6170156ad4205a936a1a4773,Fast & Furious 6,disliked_movie_2,0.05
gemma2-9b-it,6170156ad4205a936a1a4773,Finding Nemo,disliked_movie_2,0.8166666666666665
gemma2-9b-it,6170156ad4205a936a1a4773,The Expendables,disliked_movie_2,-0.16666666666666666
gemma2-9b-it,617139bdf6dbf9169a30ad3a,Breathless,disliked_movie_2,0.0
gemma2-9b-it,617139bdf6dbf9169a30ad3a,The Hangover,disliked_movie_2,0.8166666666666665
gemma2-9b-it,617139bdf6dbf9169a30ad3a,The Room,disliked_movie_2,-0.05
gemma2-9b-it,617139bdf6dbf9169a30ad3a,The Wages of Fear,disliked_movie_2,-0.05
gemma2-9b-it,61716480d6da1714ff60ed0d,Arrival,disliked_movie_2,-0.08333333333333334
gemma2-9b-it,61716480d6da1714ff60ed0d,The Grand Budapest Hotel,disliked_movie_2,0.0
gemma2-9b-it,61716480d6da1714ff60ed0d,The Lighthouse,disliked_movie_2,0.7333333333333333
gemma2-9b-it,61716480d6da1714ff60ed0d,The Nice Guys,disliked_movie_2,0.0
gemma2-9b-it,6175558c4e6bef1212f45811,Interstellar,disliked_movie_2,0.0
gemma2-9b-it,6175558c4e6bef1212f45811,The Prestige,disliked_movie_2,0.1
gemma2-9b-it,6175558c4e6bef1212f45811,The Twilight Saga: Breaking Dawn - Part 1,disliked_movie_2,0.21666666666666667
gemma2-9b-it,6175558c4e6bef1212f45811,Transformers: Age of Extinction,disliked_movie_2,0.3333333333333333
gemma2-9b-it,61758425384ddf2a6c75fc3b,Bruce Almighty,disliked_movie_2,0.9666666666666666
gemma2-9b-it,61758425384ddf2a6c75fc3b,The Perfect Match,disliked_movie_2,0.0
gemma2-9b-it,61758425384ddf2a6c75fc3b,The Proposal,disliked_movie_2,0.19999999999999998
gemma2-9b-it,61758425384ddf2a6c75fc3b,Think Like a Man,disliked_movie_2,0.03333333333333333
gemma2-9b-it,6308b9ca03d2eaafb6222e33,Psycho,disliked_movie_2,0.21666666666666667
gemma2-9b-it,6308b9ca03d2eaafb6222e33,Sleepless in Seattle,disliked_movie_2,-0.03333333333333333
gemma2-9b-it,6308b9ca03d2eaafb6222e33,The Shining,disliked_movie_2,-0.016666666666666666
gemma2-9b-it,6308b9ca03d2eaafb6222e33,When Harry Met Sally...,disliked_movie_2,-0.05
gemma2-9b-it,6310baec544dd9092053f5dc,Paprika,disliked_movie_2,0.016666666666666666
gemma2-9b-it,6310baec544dd9092053f5dc,Requiem for a Dream,disliked_movie_2,-0.18333333333333332
gemma2-9b-it,6310baec544dd9092053f5dc,The Grand Budapest Hotel,disliked_movie_2,0.23333333333333334
gemma2-9b-it,6310baec544dd9092053f5dc,The Notebook,disliked_movie_2,0.5166666666666666
gemma2-9b-it,632c3c38b5c143718e869a30,Arrival,disliked_movie_2,0.05
gemma2-9b-it,632c3c38b5c143718e869a30,Sing Street,disliked_movie_2,0.11666666666666665
gemma2-9b-it,632c3c38b5c143718e869a30,The Dark Knight,disliked_movie_2,0.08333333333333334
gemma2-9b-it,632c3c38b5c143718e869a30,The Princess Bride,disliked_movie_2,-0.016666666666666666
gemma2-9b-it,63c169ece4f637ac694209e5,Reservoir Dogs,disliked_movie_2,0.0
gemma2-9b-it,63c169ece4f637ac694209e5,Singin' in the Rain,disliked_movie_2,0.5166666666666666
gemma2-9b-it,63c169ece4f637ac694209e5,"The Good, the Bad and the Ugly",disliked_movie_2,-0.05
gemma2-9b-it,63c169ece4f637ac694209e5,The Notebook,disliked_movie_2,-0.06666666666666667
gemma2-9b-it,63d3f9beaad133b63033f4b0,Frozen,disliked_movie_2,0.1
gemma2-9b-it,63d3f9beaad133b63033f4b0,Goodfellas,disliked_movie_2,0.0
gemma2-9b-it,63d3f9beaad133b63033f4b0,The Departed,disliked_movie_2,-0.03333333333333333
gemma2-9b-it,63d3f9beaad133b63033f4b0,The Lion King,disliked_movie_2,0.5
gemma2-9b-it,6413b18b8202c4f1302e0561,Despicable Me,disliked_movie_2,0.5666666666666667
gemma2-9b-it,6413b18b8202c4f1302e0561,Shutter Island,disliked_movie_2,0.05
gemma2-9b-it,6413b18b8202c4f1302e0561,The Hangover,disliked_movie_2,0.09999999999999998
gemma2-9b-it,6413b18b8202c4f1302e0561,The Prestige,disliked_movie_2,0.06666666666666667
gemma2-9b-it,642b9e0da2054656ac9592d2,Interstellar,disliked_movie_2,-0.016666666666666666
gemma2-9b-it,642b9e0da2054656ac9592d2,The Avengers,disliked_movie_2,0.03333333333333333
gemma2-9b-it,642b9e0da2054656ac9592d2,The Fast and the Furious,disliked_movie_2,0.15
gemma2-9b-it,642b9e0da2054656ac9592d2,The Lord of the Rings: The Fellowship of the Ring,disliked_movie_2,0.016666666666666666
gemma2-9b-it,6481ab1f2ba9b393da2a51cb,The Conjuring,disliked_movie_2,-0.016666666666666666
gemma2-9b-it,6481ab1f2ba9b393da2a51cb,The Hobbit: An Unexpected Journey,disliked_movie_2,0.016666666666666666
gemma2-9b-it,6481ab1f2ba9b393da2a51cb,The Princess Bride,disliked_movie_2,0.0
gemma2-9b-it,6481ab1f2ba9b393da2a51cb,Transformers: Age of Extinction,disliked_movie_2,0.2833333333333333
gpt-4o-2024-08-06,59bda1adab8d830001fe5e4b,Die Hard,disliked_movie_2,0.21666666666666667
gpt-4o-2024-08-06,59bda1adab8d830001fe5e4b,Mad Max: Fury Road,disliked_movie_2,-0.05
gpt-4o-2024-08-06,59bda1adab8d830001fe5e4b,The Amazing Spider-Man,disliked_movie_2,0.11666666666666664
gpt-4o-2024-08-06,59bda1adab8d830001fe5e4b,The Dark Knight,disliked_movie_2,0.6833333333333332
gpt-4o-2024-08-06,5a09f01f9b760100013a70ee,Children of Men,disliked_movie_2,-0.016666666666666666
gpt-4o-2024-08-06,5a09f01f9b760100013a70ee,Dumb and Dumber,disliked_movie_2,0.36666666666666664
gpt-4o-2024-08-06,5a09f01f9b760100013a70ee,Se7en,disliked_movie_2,0.0
gpt-4o-2024-08-06,5a09f01f9b760100013a70ee,Sharknado,disliked_movie_2,0.7166666666666666
gpt-4o-2024-08-06,5badf0aeae1d020001df2cc7,Cats,disliked_movie_2,0.26666666666666666
gpt-4o-2024-08-06,5badf0aeae1d020001df2cc7,Inception,disliked_movie_2,0.3333333333333333
gpt-4o-2024-08-06,5badf0aeae1d020001df2cc7,The Godfather,disliked_movie_2,0.0
gpt-4o-2024-08-06,5badf0aeae1d020001df2cc7,The Hangover Part III,disliked_movie_2,-0.03333333333333333
gpt-4o-2024-08-06,5c48734767be2c0001074eb6,Battlefield Earth,disliked_movie_2,0.08333333333333331
gpt-4o-2024-08-06,5c48734767be2c0001074eb6,Gigli,disliked_movie_2,0.1
gpt-4o-2024-08-06,5c48734767be2c0001074eb6,Harry Potter and the Sorcerer's Stone,disliked_movie_2,0.0
gpt-4o-2024-08-06,5c48734767be2c0001074eb6,The Hobbit: An Unexpected Journey,disliked_movie_2,0.0
gpt-4o-2024-08-06,5c522508fcbef20001939a03,Disaster Movie,disliked_movie_2,0.41666666666666663
gpt-4o-2024-08-06,5c522508fcbef20001939a03,Epic Movie,disliked_movie_2,-0.03333333333333333
gpt-4o-2024-08-06,5c522508fcbef20001939a03,The Book of Life,disliked_movie_2,0.09999999999999999
gpt-4o-2024-08-06,5c522508fcbef20001939a03,The Croods,disliked_movie_2,0.0
gpt-4o-2024-08-06,5c8fe91371f3100016181dfd,Battlefield Earth,disliked_movie_2,-0.08333333333333333
gpt-4o-2024-08-06,5c8fe91371f3100016181dfd,Jupiter Ascending,disliked_movie_2,0.15
gpt-4o-2024-08-06,5c8fe91371f3100016181dfd,The Godfather,disliked_movie_2,-0.08333333333333334
gpt-4o-2024-08-06,5c8fe91371f3100016181dfd,The Hobbit: An Unexpected Journey,disliked_movie_2,0.19999999999999998
gpt-4o-2024-08-06,5c9ea0af12505500168d1bb4,Annihilation,disliked_movie_2,0.06666666666666668
gpt-4o-2024-08-06,5c9ea0af12505500168d1bb4,Cats,disliked_movie_2,-0.05
gpt-4o-2024-08-06,5c9ea0af12505500168d1bb4,Ex Machina,disliked_movie_2,-0.03333333333333333
gpt-4o-2024-08-06,5c9ea0af12505500168d1bb4,Transformers: The Last Knight,disliked_movie_2,0.0
gpt-4o-2024-08-06,5cbfa7b957cb1b0001698a35,Amélie,disliked_movie_2,0.016666666666666666
gpt-4o-2024-08-06,5cbfa7b957cb1b0001698a35,Interstellar,disliked_movie_2,0.9999999999999999
gpt-4o-2024-08-06,5cbfa7b957cb1b0001698a35,Moonrise Kingdom,disliked_movie_2,0.0
gpt-4o-2024-08-06,5cbfa7b957cb1b0001698a35,Transformers,disliked_movie_2,-0.35
gpt-4o-2024-08-06,5cd5419ba9a8c40019639382,Amélie,disliked_movie_2,0.0
gpt-4o-2024-08-06,5cd5419ba9a8c40019639382,Batman v Superman: Dawn of Justice,disliked_movie_2,-0.016666666666666663
gpt-4o-2024-08-06,5cd5419ba9a8c40019639382,The Royal Tenenbaums,disliked_movie_2,0.03333333333333333
gpt-4o-2024-08-06,5cd5419ba9a8c40019639382,Transformers,disliked_movie_2,-0.18333333333333332
gpt-4o-2024-08-06,5d66f23706e589000157e7ec,Battlefield Earth,disliked_movie_2,-0.016666666666666666
