ranking,model,uid,positive,recommendation
"[{'name': 'liked_movie_1', 'value': 'The Lure'}, {'name': 'liked_movie_2', 'value': ""Benny's Video""}, {'name': 'liked_movie_3', 'value': 'Cosmos'}, {'name': 'disliked_movie_1', 'value': 'Superbad'}, {'name': 'disliked_movie_2', 'value': 'Magic Mike'}, {'name': 'disliked_movie_3', 'value': 'Cry-Baby'}]",gemma2-9b-it,61070764aa95fd53ab16bc34,FALSE,The Hangover
"[{'name': 'liked_movie_2', 'value': ""Benny's Video""}, {'name': 'liked_movie_3', 'value': 'Cosmos'}, {'name': 'liked_movie_1', 'value': 'The Lure'}, {'name': 'disliked_movie_1', 'value': 'Superbad'}, {'name': 'disliked_movie_2', 'value': 'Magic Mike'}, {'name': 'disliked_movie_3', 'value': 'Cry-Baby'}]",gemma2-9b-it,61070764aa95fd53ab16bc34,TRUE,The Lobster
"[{'name': 'liked_movie_1', 'value': 'About Time'}, {'name': 'liked_movie_2', 'value': 'Matilda'}, {'name': 'liked_movie_3', 'value': 'Bohemian Rhapsody'}, {'name': 'disliked_movie_1', 'value': 'Rango'}, {'name': 'disliked_movie_2', 'value': 'The Kissing Booth'}, {'name': 'disliked_movie_3', 'value': 'After'}]",gemma2-9b-it,61076ea4d11798351e01d677,TRUE,Sing Street
"[{'name': 'liked_movie_1', 'value': 'About Time'}, {'name': 'liked_movie_2', 'value': 'Matilda'}, {'name': 'liked_movie_3', 'value': 'Bohemian Rhapsody'}, {'name': 'disliked_movie_1', 'value': 'Rango'}, {'name': 'disliked_movie_2', 'value': 'The Kissing Booth'}, {'name': 'disliked_movie_3', 'value': 'After'}]",gemma2-9b-it,61076ea4d11798351e01d677,FALSE,The Lego Movie
"[{'name': 'liked_movie_1', 'value': 'About Time'}, {'name': 'liked_movie_2', 'value': 'Matilda'}, {'name': 'liked_movie_3', 'value': 'Bohemian Rhapsody'}, {'name': 'disliked_movie_1', 'value': 'Rango'}, {'name': 'disliked_movie_2', 'value': 'The Kissing Booth'}, {'name': 'disliked_movie_3', 'value': 'After'}]",gemma2-9b-it,61076ea4d11798351e01d677,TRUE,The Theory of Everything
"[{'name': 'disliked_movie_2', 'value': 'The Kissing Booth'}, {'name': 'disliked_movie_3', 'value': 'After'}, {'name': 'liked_movie_1', 'value': 'About Time'}, {'name': 'liked_movie_2', 'value': 'Matilda'}, {'name': 'liked_movie_3', 'value': 'Bohemian Rhapsody'}, {'name': 'disliked_movie_1', 'value': 'Rango'}]",gemma2-9b-it,61076ea4d11798351e01d677,FALSE,Twilight
"[{'name': 'liked_movie_1', 'value': 'Lara Croft: Tomb Raider - The Cradle of Life'}, {'name': 'liked_movie_2', 'value': 'Avatar'}, {'name': 'liked_movie_3', 'value': 'Ice Age'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious 6'}, {'name': 'disliked_movie_2', 'value': 'Anaconda'}, {'name': 'disliked_movie_3', 'value': 'White House Down'}]",gemma2-9b-it,610998862cd55208600bbf79,TRUE,National Treasure
"[{'name': 'liked_movie_1', 'value': 'Lara Croft: Tomb Raider - The Cradle of Life'}, {'name': 'liked_movie_2', 'value': 'Avatar'}, {'name': 'disliked_movie_2', 'value': 'Anaconda'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious 6'}, {'name': 'liked_movie_3', 'value': 'Ice Age'}, {'name': 'disliked_movie_3', 'value': 'White House Down'}]",gemma2-9b-it,610998862cd55208600bbf79,TRUE,The Mummy
"[{'name': 'disliked_movie_3', 'value': 'White House Down'}, {'name': 'liked_movie_1', 'value': 'Lara Croft: Tomb Raider - The Cradle of Life'}, {'name': 'liked_movie_3', 'value': 'Ice Age'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious 6'}, {'name': 'liked_movie_2', 'value': 'Avatar'}, {'name': 'disliked_movie_2', 'value': 'Anaconda'}]",gemma2-9b-it,610998862cd55208600bbf79,FALSE,The Rock
"[{'name': 'disliked_movie_1', 'value': 'Fast & Furious 6'}, {'name': 'liked_movie_1', 'value': 'Lara Croft: Tomb Raider - The Cradle of Life'}, {'name': 'liked_movie_2', 'value': 'Avatar'}, {'name': 'liked_movie_3', 'value': 'Ice Age'}, {'name': 'disliked_movie_2', 'value': 'Anaconda'}, {'name': 'disliked_movie_3', 'value': 'White House Down'}]",gemma2-9b-it,610998862cd55208600bbf79,FALSE,Transformers: Age of Extinction
"[{'name': 'liked_movie_2', 'value': ""Harry Potter and the Sorcerer's Stone""}, {'name': 'liked_movie_3', 'value': 'Pirates of the Caribbean: The Curse of the Black Pearl'}, {'name': 'liked_movie_1', 'value': 'Captain Marvel'}, {'name': 'disliked_movie_1', 'value': 'The Mask'}, {'name': 'disliked_movie_2', 'value': 'Snake Eyes'}, {'name': 'disliked_movie_3', 'value': 'G.I. Joe: The Rise of Cobra'}]",gemma2-9b-it,610e7684d40489d9b91b5881,TRUE,The Lord of the Rings: The Fellowship of the Ring
"[{'name': 'liked_movie_1', 'value': 'Captain Marvel'}, {'name': 'liked_movie_2', 'value': ""Harry Potter and the Sorcerer's Stone""}, {'name': 'liked_movie_3', 'value': 'Pirates of the Caribbean: The Curse of the Black Pearl'}, {'name': 'disliked_movie_1', 'value': 'The Mask'}, {'name': 'disliked_movie_2', 'value': 'Snake Eyes'}, {'name': 'disliked_movie_3', 'value': 'G.I. Joe: The Rise of Cobra'}]",gemma2-9b-it,610e7684d40489d9b91b5881,FALSE,The Matrix
"[{'name': 'disliked_movie_3', 'value': 'G.I. Joe: The Rise of Cobra'}, {'name': 'disliked_movie_2', 'value': 'Snake Eyes'}, {'name': 'disliked_movie_1', 'value': 'The Mask'}, {'name': 'liked_movie_1', 'value': 'Captain Marvel'}, {'name': 'liked_movie_3', 'value': 'Pirates of the Caribbean: The Curse of the Black Pearl'}, {'name': 'liked_movie_2', 'value': ""Harry Potter and the Sorcerer's Stone""}]",gemma2-9b-it,610e7684d40489d9b91b5881,FALSE,Transformers
"[{'name': 'liked_movie_1', 'value': 'Captain Marvel'}, {'name': 'liked_movie_2', 'value': ""Harry Potter and the Sorcerer's Stone""}, {'name': 'liked_movie_3', 'value': 'Pirates of the Caribbean: The Curse of the Black Pearl'}, {'name': 'disliked_movie_1', 'value': 'The Mask'}, {'name': 'disliked_movie_2', 'value': 'Snake Eyes'}, {'name': 'disliked_movie_3', 'value': 'G.I. Joe: The Rise of Cobra'}]",gemma2-9b-it,610e7684d40489d9b91b5881,TRUE,Wonder Woman
"[{'name': 'liked_movie_2', 'value': 'Hitch'}, {'name': 'liked_movie_1', 'value': 'I Am Legend'}, {'name': 'disliked_movie_3', 'value': 'I Love You, Man'}, {'name': 'liked_movie_3', 'value': 'Saw'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_2', 'value': 'A Madea Family Funeral'}]",gemma2-9b-it,6112c691afb389bfa5af502c,FALSE,The Hangover
"[{'name': 'liked_movie_1', 'value': 'I Am Legend'}, {'name': 'liked_movie_2', 'value': 'Hitch'}, {'name': 'liked_movie_3', 'value': 'Saw'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_3', 'value': 'I Love You, Man'}, {'name': 'disliked_movie_2', 'value': 'A Madea Family Funeral'}]",gemma2-9b-it,6112c691afb389bfa5af502c,TRUE,The Pursuit of Happyness
"[{'name': 'liked_movie_3', 'value': 'Saw'}, {'name': 'liked_movie_2', 'value': 'Hitch'}, {'name': 'liked_movie_1', 'value': 'I Am Legend'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_3', 'value': 'I Love You, Man'}, {'name': 'disliked_movie_2', 'value': 'A Madea Family Funeral'}]",gemma2-9b-it,6112c691afb389bfa5af502c,TRUE,The Sixth Sense
"[{'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_3', 'value': 'I Love You, Man'}, {'name': 'liked_movie_1', 'value': 'I Am Legend'}, {'name': 'liked_movie_3', 'value': 'Saw'}, {'name': 'liked_movie_2', 'value': 'Hitch'}, {'name': 'disliked_movie_2', 'value': 'A Madea Family Funeral'}]",gemma2-9b-it,6112c691afb389bfa5af502c,FALSE,Transformers: The Last Knight
"[{'name': 'liked_movie_1', 'value': 'Deadpool'}, {'name': 'liked_movie_2', 'value': 'Ted'}, {'name': 'liked_movie_3', 'value': 'Star Wars: Episode V - The Empire Strikes Back'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_2', 'value': 'Star Wars: Episode VII - The Force Awakens'}, {'name': 'disliked_movie_3', 'value': 'Avatar'}]",gemma2-9b-it,61140c5d473d2bf05a58d3ed,TRUE,21 Jump Street
"[{'name': 'liked_movie_1', 'value': 'Deadpool'}, {'name': 'liked_movie_2', 'value': 'Ted'}, {'name': 'liked_movie_3', 'value': 'Star Wars: Episode V - The Empire Strikes Back'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_2', 'value': 'Star Wars: Episode VII - The Force Awakens'}, {'name': 'disliked_movie_3', 'value': 'Avatar'}]",gemma2-9b-it,61140c5d473d2bf05a58d3ed,TRUE,Guardians of the Galaxy
"[{'name': 'liked_movie_1', 'value': 'Deadpool'}, {'name': 'liked_movie_3', 'value': 'Star Wars: Episode V - The Empire Strikes Back'}, {'name': 'disliked_movie_2', 'value': 'Star Wars: Episode VII - The Force Awakens'}, {'name': 'liked_movie_2', 'value': 'Ted'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_3', 'value': 'Avatar'}]",gemma2-9b-it,61140c5d473d2bf05a58d3ed,FALSE,The Hunger Games
"[{'name': 'liked_movie_1', 'value': 'Deadpool'}, {'name': 'liked_movie_2', 'value': 'Ted'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_2', 'value': 'Star Wars: Episode VII - The Force Awakens'}, {'name': 'liked_movie_3', 'value': 'Star Wars: Episode V - The Empire Strikes Back'}, {'name': 'disliked_movie_3', 'value': 'Avatar'}]",gemma2-9b-it,61140c5d473d2bf05a58d3ed,FALSE,Transformers: The Last Knight
"[{'name': 'liked_movie_1', 'value': 'Titanic'}, {'name': 'liked_movie_2', 'value': 'The Notebook'}, {'name': 'liked_movie_3', 'value': 'The Shawshank Redemption'}, {'name': 'disliked_movie_1', 'value': 'The Silence of the Lambs'}, {'name': 'disliked_movie_2', 'value': 'Focus'}, {'name': 'disliked_movie_3', 'value': 'The Fast and the Furious: Tokyo Drift'}]",gemma2-9b-it,611d165f95da360d1b0793f6,TRUE,A Walk to Remember
"[{'name': 'disliked_movie_3', 'value': 'The Fast and the Furious: Tokyo Drift'}, {'name': 'liked_movie_1', 'value': 'Titanic'}, {'name': 'liked_movie_2', 'value': 'The Notebook'}, {'name': 'liked_movie_3', 'value': 'The Shawshank Redemption'}, {'name': 'disliked_movie_1', 'value': 'The Silence of the Lambs'}, {'name': 'disliked_movie_2', 'value': 'Focus'}]",gemma2-9b-it,611d165f95da360d1b0793f6,FALSE,John Wick
"[{'name': 'liked_movie_1', 'value': 'Titanic'}, {'name': 'liked_movie_2', 'value': 'The Notebook'}, {'name': 'disliked_movie_3', 'value': 'The Fast and the Furious: Tokyo Drift'}, {'name': 'disliked_movie_1', 'value': 'The Silence of the Lambs'}, {'name': 'liked_movie_3', 'value': 'The Shawshank Redemption'}, {'name': 'disliked_movie_2', 'value': 'Focus'}]",gemma2-9b-it,611d165f95da360d1b0793f6,FALSE,The Dark Knight
"[{'name': 'liked_movie_3', 'value': 'The Shawshank Redemption'}, {'name': 'liked_movie_1', 'value': 'Titanic'}, {'name': 'liked_movie_2', 'value': 'The Notebook'}, {'name': 'disliked_movie_1', 'value': 'The Silence of the Lambs'}, {'name': 'disliked_movie_2', 'value': 'Focus'}, {'name': 'disliked_movie_3', 'value': 'The Fast and the Furious: Tokyo Drift'}]",gemma2-9b-it,611d165f95da360d1b0793f6,TRUE,The Green Mile
"[{'name': 'liked_movie_3', 'value': 'Taken 2'}, {'name': 'liked_movie_1', 'value': 'The Help'}, {'name': 'liked_movie_2', 'value': 'Me Before You'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_2', 'value': 'Jumping the Broom'}, {'name': 'disliked_movie_3', 'value': ""The King's Case Note""}]",gemma2-9b-it,6120b4fca2fedeb88787374c,TRUE,Safe House
"[{'name': 'liked_movie_1', 'value': 'The Help'}, {'name': 'liked_movie_2', 'value': 'Me Before You'}, {'name': 'liked_movie_3', 'value': 'Taken 2'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_2', 'value': 'Jumping the Broom'}, {'name': 'disliked_movie_3', 'value': ""The King's Case Note""}]",gemma2-9b-it,6120b4fca2fedeb88787374c,TRUE,The Fault in Our Stars
"[{'name': 'liked_movie_1', 'value': 'The Help'}, {'name': 'liked_movie_2', 'value': 'Me Before You'}, {'name': 'liked_movie_3', 'value': 'Taken 2'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_2', 'value': 'Jumping the Broom'}, {'name': 'disliked_movie_3', 'value': ""The King's Case Note""}]",gemma2-9b-it,6120b4fca2fedeb88787374c,FALSE,The Hangover Part III
"[{'name': 'liked_movie_1', 'value': 'The Help'}, {'name': 'liked_movie_2', 'value': 'Me Before You'}, {'name': 'liked_movie_3', 'value': 'Taken 2'}, {'name': 'disliked_movie_1', 'value': 'Fast & Furious Presents: Hobbs & Shaw'}, {'name': 'disliked_movie_2', 'value': 'Jumping the Broom'}, {'name': 'disliked_movie_3', 'value': ""The King's Case Note""}]",gemma2-9b-it,6120b4fca2fedeb88787374c,FALSE,Transformers: Age of Extinction
"[{'name': 'disliked_movie_2', 'value': '2001: A Space Odyssey'}, {'name': 'disliked_movie_3', 'value': 'Zardoz'}, {'name': 'disliked_movie_1', 'value': 'Pulp Fiction'}, {'name': 'liked_movie_1', 'value': 'The Godfather'}, {'name': 'liked_movie_2', 'value': 'The Shawshank Redemption'}, {'name': 'liked_movie_3', 'value': 'Catch Me If You Can'}]",gemma2-9b-it,61254c5a6facc8ed023a64de,FALSE,Blade Runner
"[{'name': 'disliked_movie_1', 'value': 'Pulp Fiction'}, {'name': 'disliked_movie_2', 'value': '2001: A Space Odyssey'}, {'name': 'liked_movie_3', 'value': 'Catch Me If You Can'}, {'name': 'liked_movie_1', 'value': 'The Godfather'}, {'name': 'liked_movie_2', 'value': 'The Shawshank Redemption'}, {'name': 'disliked_movie_3', 'value': 'Zardoz'}]",gemma2-9b-it,61254c5a6facc8ed023a64de,FALSE,Fight Club
"[{'name': 'liked_movie_1', 'value': 'The Godfather'}, {'name': 'liked_movie_2', 'value': 'The Shawshank Redemption'}, {'name': 'liked_movie_3', 'value': 'Catch Me If You Can'}, {'name': 'disliked_movie_1', 'value': 'Pulp Fiction'}, {'name': 'disliked_movie_2', 'value': '2001: A Space Odyssey'}, {'name': 'disliked_movie_3', 'value': 'Zardoz'}]",gemma2-9b-it,61254c5a6facc8ed023a64de,TRUE,Goodfellas
"[{'name': 'liked_movie_1', 'value': 'The Godfather'}, {'name': 'liked_movie_3', 'value': 'Catch Me If You Can'}, {'name': 'liked_movie_2', 'value': 'The Shawshank Redemption'}, {'name': 'disliked_movie_1', 'value': 'Pulp Fiction'}, {'name': 'disliked_movie_2', 'value': '2001: A Space Odyssey'}, {'name': 'disliked_movie_3', 'value': 'Zardoz'}]",gemma2-9b-it,61254c5a6facc8ed023a64de,TRUE,The Departed
"[{'name': 'liked_movie_3', 'value': 'Catch Me If You Can'}, {'name': 'liked_movie_2', 'value': 'The Cryptic Tale of Beta Alpha Nu'}, {'name': 'liked_movie_1', 'value': 'A Nightmare on Elm Street'}, {'name': 'disliked_movie_1', 'value': 'You Get Me'}, {'name': 'disliked_movie_2', 'value': 'What Women Want'}, {'name': 'disliked_movie_3', 'value': 'The B-Side'}]",gemma2-9b-it,613114f5f444d896a04594a1,FALSE,The Hangover
"[{'name': 'liked_movie_1', 'value': 'A Nightmare on Elm Street'}, {'name': 'liked_movie_2', 'value': 'The Cryptic Tale of Beta Alpha Nu'}, {'name': 'liked_movie_3', 'value': 'Catch Me If You Can'}, {'name': 'disliked_movie_1', 'value': 'You Get Me'}, {'name': 'disliked_movie_2', 'value': 'What Women Want'}, {'name': 'disliked_movie_3', 'value': 'The B-Side'}]",gemma2-9b-it,613114f5f444d896a04594a1,FALSE,The Notebook
"[{'name': 'liked_movie_1', 'value': 'A Nightmare on Elm Street'}, {'name': 'liked_movie_2', 'value': 'The Cryptic Tale of Beta Alpha Nu'}, {'name': 'liked_movie_3', 'value': 'Catch Me If You Can'}, {'name': 'disliked_movie_1', 'value': 'You Get Me'}, {'name': 'disliked_movie_2', 'value': 'What Women Want'}, {'name': 'disliked_movie_3', 'value': 'The B-Side'}]",gemma2-9b-it,613114f5f444d896a04594a1,TRUE,The Silence of the Lambs
"[{'name': 'liked_movie_1', 'value': 'A Nightmare on Elm Street'}, {'name': 'liked_movie_2', 'value': 'The Cryptic Tale of Beta Alpha Nu'}, {'name': 'liked_movie_3', 'value': 'Catch Me If You Can'}, {'name': 'disliked_movie_1', 'value': 'You Get Me'}, {'name': 'disliked_movie_2', 'value': 'What Women Want'}, {'name': 'disliked_movie_3', 'value': 'The B-Side'}]",gemma2-9b-it,613114f5f444d896a04594a1,TRUE,The Sixth Sense
"[{'name': 'disliked_movie_1', 'value': 'The Color Purple'}, {'name': 'disliked_movie_3', 'value': 'Django Unchained'}, {'name': 'liked_movie_3', 'value': 'Troy'}, {'name': 'disliked_movie_2', 'value': 'When They See Us: Teaser Promo'}, {'name': 'liked_movie_1', 'value': 'The Pianist'}, {'name': 'liked_movie_2', 'value': 'A Beautiful Mind'}]",gemma2-9b-it,613233f2952e67a47f51db87,FALSE,12 Years a Slave
"[{'name': 'liked_movie_3', 'value': 'Troy'}, {'name': 'liked_movie_1', 'value': 'The Pianist'}, {'name': 'liked_movie_2', 'value': 'A Beautiful Mind'}, {'name': 'disliked_movie_3', 'value': 'Django Unchained'}, {'name': 'disliked_movie_1', 'value': 'The Color Purple'}, {'name': 'disliked_movie_2', 'value': 'When They See Us: Teaser Promo'}]",gemma2-9b-it,613233f2952e67a47f51db87,TRUE,Gladiator
"[{'name': 'liked_movie_1', 'value': 'The Pianist'}, {'name': 'liked_movie_2', 'value': 'A Beautiful Mind'}, {'name': 'liked_movie_3', 'value': 'Troy'}, {'name': 'disliked_movie_1', 'value': 'The Color Purple'}, {'name': 'disliked_movie_2', 'value': 'When They See Us: Teaser Promo'}, {'name': 'disliked_movie_3', 'value': 'Django Unchained'}]",gemma2-9b-it,613233f2952e67a47f51db87,TRUE,Schindler's List
"[{'name': 'liked_movie_1', 'value': 'The Pianist'}, {'name': 'liked_movie_2', 'value': 'A Beautiful Mind'}, {'name': 'liked_movie_3', 'value': 'Troy'}, {'name': 'disliked_movie_3', 'value': 'Django Unchained'}, {'name': 'disliked_movie_1', 'value': 'The Color Purple'}, {'name': 'disliked_movie_2', 'value': 'When They See Us: Teaser Promo'}]",gemma2-9b-it,613233f2952e67a47f51db87,FALSE,The Revenant
"[{'name': 'liked_movie_3', 'value': 'Your Name.'}, {'name': 'liked_movie_1', 'value': 'Spider-Man: Into the Spider-Verse'}, {'name': 'liked_movie_2', 'value': 'Bad Genius'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'disliked_movie_3', 'value': 'Harry Potter and the Deathly Hallows: Part 2'}, {'name': 'disliked_movie_2', 'value': 'Margaret Thatcher: The Iron Lady'}]",gemma2-9b-it,61325851c8a9eb311bc63c3d,TRUE,K-On!
"[{'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'liked_movie_1', 'value': 'Spider-Man: Into the Spider-Verse'}, {'name': 'liked_movie_3', 'value': 'Your Name.'}, {'name': 'liked_movie_2', 'value': 'Bad Genius'}, {'name': 'disliked_movie_3', 'value': 'Harry Potter and the Deathly Hallows: Part 2'}, {'name': 'disliked_movie_2', 'value': 'Margaret Thatcher: The Iron Lady'}]",gemma2-9b-it,61325851c8a9eb311bc63c3d,FALSE,The Lord of the Rings: The Return of the King
"[{'name': 'liked_movie_1', 'value': 'Spider-Man: Into the Spider-Verse'}, {'name': 'liked_movie_3', 'value': 'Your Name.'}, {'name': 'liked_movie_2', 'value': 'Bad Genius'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'disliked_movie_3', 'value': 'Harry Potter and the Deathly Hallows: Part 2'}, {'name': 'disliked_movie_2', 'value': 'Margaret Thatcher: The Iron Lady'}]",gemma2-9b-it,61325851c8a9eb311bc63c3d,TRUE,The Mitchells vs. the Machines
"[{'name': 'liked_movie_1', 'value': 'Spider-Man: Into the Spider-Verse'}, {'name': 'disliked_movie_2', 'value': 'Margaret Thatcher: The Iron Lady'}, {'name': 'liked_movie_2', 'value': 'Bad Genius'}, {'name': 'liked_movie_3', 'value': 'Your Name.'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'disliked_movie_3', 'value': 'Harry Potter and the Deathly Hallows: Part 2'}]",gemma2-9b-it,61325851c8a9eb311bc63c3d,FALSE,Titanic
"[{'name': 'liked_movie_3', 'value': 'Avengers: Endgame'}, {'name': 'liked_movie_2', 'value': 'Divergent'}, {'name': 'liked_movie_1', 'value': 'Dreamgirls'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'disliked_movie_2', 'value': 'Avatar: The Last Airbender - The Legend So Far'}, {'name': 'disliked_movie_3', 'value': 'MeUndies x StarWars: The Force'}]",gemma2-9b-it,6139d11e12004b36e50206d1,TRUE,Captain America: Civil War
"[{'name': 'liked_movie_1', 'value': 'Dreamgirls'}, {'name': 'liked_movie_3', 'value': 'Avengers: Endgame'}, {'name': 'liked_movie_2', 'value': 'Divergent'}, {'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'disliked_movie_2', 'value': 'Avatar: The Last Airbender - The Legend So Far'}, {'name': 'disliked_movie_3', 'value': 'MeUndies x StarWars: The Force'}]",gemma2-9b-it,6139d11e12004b36e50206d1,TRUE,The Greatest Showman
"[{'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'liked_movie_2', 'value': 'Divergent'}, {'name': 'liked_movie_1', 'value': 'Dreamgirls'}, {'name': 'liked_movie_3', 'value': 'Avengers: Endgame'}, {'name': 'disliked_movie_2', 'value': 'Avatar: The Last Airbender - The Legend So Far'}, {'name': 'disliked_movie_3', 'value': 'MeUndies x StarWars: The Force'}]",gemma2-9b-it,6139d11e12004b36e50206d1,FALSE,The Hobbit: An Unexpected Journey
"[{'name': 'disliked_movie_1', 'value': 'Avatar'}, {'name': 'liked_movie_2', 'value': 'Divergent'}, {'name': 'liked_movie_3', 'value': 'Avengers: Endgame'}, {'name': 'disliked_movie_2', 'value': 'Avatar: The Last Airbender - The Legend So Far'}, {'name': 'disliked_movie_3', 'value': 'MeUndies x StarWars: The Force'}, {'name': 'liked_movie_1', 'value': 'Dreamgirls'}]",gemma2-9b-it,6139d11e12004b36e50206d1,FALSE,The Lion King (2019)
"[{'name': 'disliked_movie_1', 'value': 'Friday the 13th'}, {'name': 'liked_movie_1', 'value': 'Catch Me If You Can'}, {'name': 'liked_movie_2', 'value': 'Tangled'}, {'name': 'liked_movie_3', 'value': 'Pride & Prejudice'}, {'name': 'disliked_movie_2', 'value': 'Jack and Jill'}, {'name': 'disliked_movie_3', 'value': 'The Father'}]",gemma2-9b-it,613a5bc472553c6e7dd1395c,FALSE,The Conjuring
"[{'name': 'liked_movie_2', 'value': 'Tangled'}, {'name': 'liked_movie_3', 'value': 'Pride & Prejudice'}, {'name': 'liked_movie_1', 'value': 'Catch Me If You Can'}, {'name': 'disliked_movie_2', 'value': 'Jack and Jill'}, {'name': 'disliked_movie_1', 'value': 'Friday the 13th'}, {'name': 'disliked_movie_3', 'value': 'The Father'}]",gemma2-9b-it,613a5bc472553c6e7dd1395c,FALSE,The Hangover
"[{'name': 'liked_movie_2', 'value': 'Tangled'}, {'name': 'liked_movie_3', 'value': 'Pride & Prejudice'}, {'name': 'liked_movie_1', 'value': 'Catch Me If You Can'}, {'name': 'disliked_movie_1', 'value': 'Friday the 13th'}, {'name': 'disliked_movie_2', 'value': 'Jack and Jill'}, {'name': 'disliked_movie_3', 'value': 'The Father'}]",gemma2-9b-it,613a5bc472553c6e7dd1395c,TRUE,The Princess Bride
"[{'name': 'liked_movie_1', 'value': 'Catch Me If You Can'}, {'name': 'liked_movie_3', 'value': 'Pride & Prejudice'}, {'name': 'liked_movie_2', 'value': 'Tangled'}, {'name': 'disliked_movie_1', 'value': 'Friday the 13th'}, {'name': 'disliked_movie_2', 'value': 'Jack and Jill'}, {'name': 'disliked_movie_3', 'value': 'The Father'}]",gemma2-9b-it,613a5bc472553c6e7dd1395c,TRUE,The Sting
"[{'name': 'disliked_movie_1', 'value': 'The Ring'}, {'name': 'disliked_movie_2', 'value': 'Twilight'}, {'name': 'liked_movie_1', 'value': 'La La Land'}, {'name': 'liked_movie_2', 'value': 'Good Will Hunting'}, {'name': 'disliked_movie_3', 'value': 'The Twilight Saga: New Moon'}, {'name': 'liked_movie_3', 'value': 'Shrek'}]",gemma2-9b-it,6141566319dbb6998ac9cb21,FALSE,Fifty Shades of Grey
"[{'name': 'liked_movie_1', 'value': 'La La Land'}, {'name': 'liked_movie_3', 'value': 'Shrek'}, {'name': 'liked_movie_2', 'value': 'Good Will Hunting'}, {'name': 'disliked_movie_1', 'value': 'The Ring'}, {'name': 'disliked_movie_2', 'value': 'Twilight'}, {'name': 'disliked_movie_3', 'value': 'The Twilight Saga: New Moon'}]",gemma2-9b-it,6141566319dbb6998ac9cb21,TRUE,Singin' in the Rain
"[{'name': 'liked_movie_1', 'value': 'La La Land'}, {'name': 'liked_movie_2', 'value': 'Good Will Hunting'}, {'name': 'liked_movie_3', 'value': 'Shrek'}, {'name': 'disliked_movie_1', 'value': 'The Ring'}, {'name': 'disliked_movie_2', 'value': 'Twilight'}, {'name': 'disliked_movie_3', 'value': 'The Twilight Saga: New Moon'}]",gemma2-9b-it,6141566319dbb6998ac9cb21,FALSE,The Conjuring
"[{'name': 'liked_movie_2', 'value': 'Good Will Hunting'}, {'name': 'liked_movie_1', 'value': 'La La Land'}, {'name': 'liked_movie_3', 'value': 'Shrek'}, {'name': 'disliked_movie_1', 'value': 'The Ring'}, {'name': 'disliked_movie_2', 'value': 'Twilight'}, {'name': 'disliked_movie_3', 'value': 'The Twilight Saga: New Moon'}]",gemma2-9b-it,6141566319dbb6998ac9cb21,TRUE,The Intouchables
"[{'name': 'liked_movie_1', 'value': 'Moana'}, {'name': 'liked_movie_3', 'value': 'Shrek'}, {'name': 'liked_movie_2', 'value': 'Lucy'}, {'name': 'disliked_movie_1', 'value': 'Fifty Shades of Black'}, {'name': 'disliked_movie_2', 'value': '365 Days'}, {'name': 'disliked_movie_3', 'value': 'Ghostbusters'}]",gemma2-9b-it,614de004f576a3cff5f8dcd1,TRUE,How to Train Your Dragon
